PassengerId,HomePlanet,CryoSleep,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
0294_01,1,1,0,1,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,Phonons Roforhauge,1,0
0297_01,0,0,0,0,0,0,0,0,1,0,2,24,0,90,2,1324,17,0,1433,Ernice Gardonadox,1,0
0298_01,1,1,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,Ashird Sorbitter,1,0
0302_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,0,15,0,1370,1385,Lesley Shephendry,0,0
0304_01,1,0,0,0,0,0,1,0,0,0,2,28,0,0,422,0,1851,5166,7439,Betena Ausivetpul,0,0
0305_01,1,0,0,0,1,0,0,0,0,0,0,23,0,0,584,0,20,2469,3073,Suhelik Geousker,0,0
0306_01,0,0,0,0,0,0,1,0,0,0,2,23,0,368,175,259,1,101,904,Dony Estevesters,0,0
0307_01,0,0,0,0,0,0,0,1,0,0,2,18,0,0,0,1359,0,0,1359,Natald Hickett,1,0
0309_01,0,0,0,0,0,0,0,1,0,0,2,18,0,1194,0,157,6,0,1357,Billya Bowerson,0,0
0313_01,0,0,0,0,0,0,0,1,0,0,1,60,0,7,540,1,0,4,552,Briney Mckinsond,1,0
0313_02,0,1,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,Jona Mckinsond,1,0
0313_03,0,0,0,0,0,0,0,1,0,0,0,49,0,331,0,0,318,0,649,Jaimer Mckinsond,1,0
0313_04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hary Mckinsond,1,0
0314_01,0,0,0,0,0,0,0,0,1,0,0,26,0,386,0,74,0,1330,1790,Kell Kochroeders,0,0
0316_01,1,0,0,1,0,0,0,0,0,0,2,24,0,0,2628,0,170,0,2798,Hallah Sorbitter,1,0
0316_02,1,1,0,1,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,Beneba Sorbitter,1,0
0320_01,0,0,0,0,0,0,0,0,1,0,2,18,0,0,2,0,0,0,2,Breney Bellarkerd,0,0
0320_02,0,0,0,0,0,0,0,0,1,0,2,21,0,0,5,3,0,0,8,Garley Bellarkerd,0,0
0322_01,0,1,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,Annya Blange,0,0
0324_01,0,1,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,Carma Hooperez,0,0
0326_01,0,1,0,0,0,0,0,0,1,0,2,29,0,0,0,0,0,0,0,Charly Edwartizman,0,0
0330_01,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Bellah Siveduced,1,0
0330_02,1,0,0,0,1,0,0,0,0,0,2,32,0,247,4651,0,46,202,5146,,1,0
0330_03,1,0,0,0,1,0,0,0,0,0,2,33,0,443,317,0,148,1260,2168,Hekaton Siveduced,0,0
0331_01,0,0,0,0,0,0,0,1,0,0,2,25,0,0,0,251,0,552,803,Lewise Burchard,0,0
0333_01,2,1,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,Phios Melie,1,0
0334_01,2,0,0,0,0,0,0,1,0,0,2,29,0,5715,2,211,1476,0,7404,Unfly Mushe,0,0
0336_01,0,0,0,0,0,0,0,1,0,0,2,44,0,695,1,16,0,0,712,Maura Cookson,0,0
0337_01,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,Guanch Perle,1,0
0337_02,2,0,0,0,0,0,0,1,0,0,2,19,0,417,349,634,3,1057,2460,Weros Perle,1,0
0337_03,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0
0338_01,0,1,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,0,Ireen Guerson,1,0
0340_01,1,1,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,Pentard Poille,1,0
0341_01,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,Lorian Webstephrey,0,0
0343_01,0,0,0,0,0,0,0,1,0,0,1,31,0,121,0,0,274,907,1302,Meremy Salez,0,0
0345_01,2,1,0,0,0,0,1,0,0,0,2,30,0,0,0,0,0,0,0,Berios Racke,0,0
0346_01,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,Lynney Chanan,1,0
0347_01,2,0,0,0,0,0,0,1,0,0,2,27,0,434,0,1434,0,0,1868,Cousk Kraie,0,0
0348_01,2,0,0,0,0,1,0,0,0,0,2,22,0,142,2876,202,3,0,3223,Stray Mane,1,0
0350_01,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,Loresa Burchanez,1,0
0352_01,2,0,0,0,0,0,0,1,0,0,2,23,0,2001,0,2975,0,0,4976,Hits Strad,0,0
0356_01,1,1,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,Pharmus Gloyanthy,1,0
0357_01,0,0,0,0,0,0,0,1,0,0,2,41,0,0,1198,0,124,572,1894,Eduard Mcleaney,0,0
0358_01,0,1,0,0,0,0,0,0,1,0,2,50,0,0,0,0,0,0,0,Ronna Connon,1,0
0358_02,0,1,0,0,0,0,0,0,1,0,1,32,0,0,0,0,0,0,0,Dandy Connon,1,0
0359_01,0,0,0,0,0,0,0,1,0,0,1,26,0,148,0,453,0,88,689,Celine Popez,0,0
0360_01,0,0,0,0,0,0,0,1,0,0,2,15,0,358,212,33,0,112,715,Elancy Staffersby,0,0
0361_01,0,0,0,0,0,0,0,1,0,0,0,33,0,0,36,0,280,417,733,Virgie Headardyer,1,0
0365_01,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,685,21,706,Dandra Jacostaney,0,0
0368_01,2,0,0,0,0,0,0,1,0,0,2,26,0,2832,107,4447,15,4,7405,Resers Perte,0,0
0368_02,2,1,0,0,0,0,0,1,0,0,2,61,0,0,0,0,0,0,0,Batech Perte,1,0
0369_01,0,0,0,0,0,0,0,0,1,0,2,24,0,0,0,592,177,58,827,Veroy Pottonalden,1,0
0370_01,0,0,0,0,0,0,0,1,0,0,2,30,0,0,95,0,441,1023,1559,Tine Coffmaney,0,0
0371_01,2,1,0,0,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,Chrey Dutte,1,0
0372_01,0,0,0,0,0,0,0,1,0,0,2,24,0,0,5,0,2766,0,2771,,0,0
0373_01,0,1,0,0,0,0,0,0,1,0,2,41,0,0,0,0,0,0,0,Billex Mcneiderson,0,0
0375_01,0,0,0,0,0,0,1,0,0,0,2,20,0,0,0,558,0,230,788,Luzel Vincenton,0,0
0376_01,0,0,0,0,0,0,0,0,1,0,2,22,0,116,0,786,6,0,908,Francy Spentley,1,0
0377_01,1,0,0,0,1,0,0,0,0,0,0,63,0,0,1068,0,176,8188,9432,Wezncha Excialing,0,0
0378_01,1,0,0,1,0,0,0,0,0,0,0,18,0,17,215,4,5132,697,6065,Bram Pirejus,0,0
0378_02,1,1,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,Marfak Pirejus,1,0
0378_03,1,0,0,1,0,0,0,0,0,0,2,79,0,5649,235,7,2579,2175,10645,Naslon Pirejus,0,0
0378_04,1,1,0,1,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,Muonons Pirejus,1,0
0378_05,1,1,0,1,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,Polaton Pirejus,1,0
0378_06,1,0,0,1,0,0,0,0,0,0,2,33,0,0,2491,6,1173,1059,4729,Sollum Pirejus,0,0
0378_07,1,1,0,1,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,Achib Pirejus,1,0
0379_01,0,0,0,0,0,0,0,0,1,0,2,31,0,198,0,591,0,164,953,Brita Moodson,1,0
0381_01,1,1,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,Mesatan Mosteraked,1,0
0381_02,1,1,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,Aston Mosteraked,1,0
0383_01,0,0,0,0,0,0,0,0,1,0,2,28,0,82,773,0,3693,140,4688,Phia Wagnerray,0,0
0383_02,0,1,0,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,0,Evane Wagnerray,0,0
0384_01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cliney Simpsonks,1,0
0384_02,0,0,0,0,0,0,0,0,1,0,2,14,0,3,0,881,25,0,909,Ellard Simpsonks,1,0
0385_01,0,0,0,0,0,0,0,0,1,0,2,23,0,13,747,0,0,128,888,Tanley Klinson,0,0
0387_01,0,1,0,0,0,0,0,0,1,0,2,49,0,0,0,0,0,0,0,Verek Merce,0,0
0388_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Fanna Sullones,0,0
0389_01,0,0,0,0,0,0,1,0,0,0,2,18,0,391,44,356,0,0,791,Elanda Savaraldez,0,0
0391_01,1,0,0,0,1,0,0,0,0,0,1,27,1,69,5728,0,0,987,6784,Dabik Cowsearney,1,0
0392_01,0,0,0,0,0,0,1,0,0,0,2,48,0,0,111,0,1508,0,1619,Ward Carreralend,0,0
0395_01,1,0,0,1,0,0,0,0,0,0,0,31,1,0,11003,552,8157,5688,25400,Meropus Hervel,0,0
0395_02,1,0,0,1,0,0,0,0,0,0,0,61,0,1,608,0,3835,1,4445,Hadyon Hervel,0,0
0396_01,0,1,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,0,Brinez Robins,1,0
0397_01,2,1,0,0,0,0,0,1,0,0,2,45,0,0,0,0,0,0,0,Graw Mepie,1,0
0398_01,2,0,0,0,0,1,0,0,0,0,2,22,0,28,420,36,6011,3,6498,Wales Tité,0,0
0401_01,2,0,0,0,0,1,0,0,0,0,2,30,1,1056,0,0,0,0,1056,Luse Pimne,0,0
0401_02,2,0,0,0,0,1,0,0,0,0,2,30,0,1770,0,0,13,0,1783,Parney Pimne,0,0
0403_01,2,0,0,0,0,1,0,0,0,0,2,43,1,353,896,0,0,2,1251,Push Wate,1,0
0405_01,0,0,0,0,0,0,0,1,0,0,0,17,0,177,0,0,310,7,494,Denis Flowensley,0,0
0407_01,0,0,0,0,0,0,0,0,1,0,2,23,0,0,21,0,0,1699,1720,Dandy Mirez,0,0
0407_02,0,0,0,0,0,0,0,1,0,0,2,20,0,0,465,0,5,223,693,Luzel Mirez,0,0
0407_03,0,1,0,0,0,0,0,0,1,0,2,39,0,0,0,0,0,0,0,Dennya Mirez,0,0
0408_01,2,0,0,0,0,0,1,0,0,0,2,35,0,1134,113,52,0,0,1299,Cus Ble,0,0
0409_01,2,0,0,0,0,0,0,1,0,0,2,31,0,0,0,1116,2,0,1118,Mats Iccle,0,0
0410_01,0,0,0,0,0,0,0,1,0,0,0,21,0,0,150,0,567,0,717,Tyrona Roachoanand,0,0
0411_01,0,0,0,0,0,0,0,1,0,0,2,16,0,691,0,101,140,0,932,Benny Rushorney,0,0
0412_01,1,0,0,0,1,0,0,0,0,0,2,60,0,0,7255,5952,1537,0,14744,Baton Quelfly,1,0
0413_01,0,0,0,0,0,0,0,1,0,0,2,18,0,0,157,0,352,60,569,Elina Steinardson,0,0
0415_01,0,1,0,0,0,0,0,0,1,0,2,42,0,0,0,0,0,0,0,Iney Pierry,0,0
0417_01,1,1,0,1,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,Lesatik Poicaptic,1,0
0417_02,1,0,0,1,0,0,0,0,0,0,0,22,0,0,1170,0,5467,1241,7878,Mirark Unhearfus,0,0
0417_03,1,1,0,1,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,Enifik Unhearfus,1,0
0423_01,1,0,0,1,0,0,0,0,0,0,2,26,0,8,3584,0,13,57,3662,Syrmark Pumbody,1,0
0425_01,2,0,0,0,0,0,0,1,0,0,2,37,0,1094,2,26,34,1,1157,Blesh Fiha,0,0
0425_02,2,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,Cowns Fiha,1,0
0425_03,2,1,0,0,0,0,0,1,0,0,2,31,0,0,0,0,0,0,0,Ree Fiha,1,0
0427_01,1,0,0,0,0,0,1,0,0,0,2,31,0,417,0,7185,562,792,8956,Algor Efulows,1,0
0428_01,1,0,0,0,1,0,0,0,0,0,2,29,0,0,4118,0,715,3139,7972,Chargin Chocaters,1,0
0429_01,1,0,1,0,0,0,0,0,0,0,0,20,0,2,10116,0,2,225,10345,Aino Ineysive,1,0
0429_02,1,1,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,Taurak Ineysive,1,0
0430_01,0,0,0,0,0,0,0,1,0,0,2,29,0,0,1026,0,16,0,1042,Eliana Jorden,1,0
0431_01,2,1,0,0,0,0,0,1,0,0,2,43,0,0,0,0,0,0,0,Fronch Melto,1,0
0432_01,2,0,0,0,0,0,0,1,0,0,2,17,0,1483,10,0,0,0,1493,Caper Knike,0,0
0433_02,1,0,0,1,0,0,0,0,0,0,2,47,0,4,891,0,2962,3656,7513,Naosura Mormonized,0,0
0434_01,2,1,0,0,0,0,0,1,0,0,2,45,0,0,0,0,0,0,0,Row Pread,1,0
0435_01,0,1,0,0,0,0,0,0,1,0,2,17,0,0,0,0,0,0,0,Allie Willynnedy,1,0
0436_01,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,Sallyl Hodes,1,0
0436_02,0,0,0,0,0,0,0,0,1,0,1,56,0,46,11,0,622,0,679,Lilace Hodes,0,0
0437_01,0,0,0,0,0,0,0,1,0,0,2,39,0,382,0,22,467,0,871,Lynnee Oneiles,0,0
0437_02,0,0,0,0,0,0,0,1,0,0,1,40,0,7,0,840,26,0,873,Debora Oneiles,0,0
0438_01,1,1,0,1,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,Dyonon Diateous,1,0
0439_01,1,0,0,0,1,0,0,0,0,0,0,34,0,0,5637,45,1936,56,7674,Izarino Unciate,0,0
0441_01,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,722,0,722,Loree Hahnstonsen,0,0
0442_01,0,0,0,0,0,0,0,1,0,0,2,35,0,7,1043,0,0,0,1050,Elica Armstromez,0,0
0444_01,2,0,0,0,0,1,0,0,0,0,2,32,1,2484,429,102,0,0,3015,Camonk Curte,0,0
0445_01,0,0,0,0,0,0,0,1,0,0,2,25,0,1352,0,0,24,799,2175,Loria Marshopper,0,0
0446_01,1,1,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,Hadira Singmage,1,0
0447_01,0,0,0,0,0,0,0,1,0,0,2,22,0,9,0,795,0,0,804,Ferry Mcclayton,1,0
0448_01,0,0,0,0,0,0,1,0,0,0,2,24,0,757,0,0,32,0,789,Elara Hoppernardy,0,0
0448_02,0,1,0,0,0,0,0,0,1,0,1,32,0,0,0,0,0,0,0,,1,0
0449_01,0,1,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,Nathy Moongton,1,0
0452_01,2,1,0,0,0,0,1,0,0,0,2,22,0,0,0,0,0,0,0,Swafox Ecart,1,0
0453_01,1,1,0,1,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,Aldun Taptiritty,1,0
0453_03,1,1,0,1,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,Wezena Taptiritty,1,0
0454_02,1,1,0,1,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,Etair Fushausive,1,0
0454_03,1,1,0,1,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,Hallux Geoconne,1,0
0456_01,0,0,0,0,0,0,0,1,0,0,2,55,0,210,185,188,59,73,715,Lulah Hinetthews,0,0
0457_01,0,0,0,0,0,0,0,0,1,0,1,19,0,0,0,747,26,0,773,Leonyl Poperez,1,0
0457_02,0,1,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,Sallyl Poperez,0,0
0457_03,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,Joela Poperez,0,0
0458_01,1,1,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,Zanin Bedectical,1,0
0459_01,0,0,0,0,0,0,0,1,0,0,2,15,0,2156,0,0,59,2,2217,Hardy Nichoan,0,0
0460_01,0,1,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,Shawne Jenningley,1,0
0461_01,0,0,0,0,0,0,1,0,0,0,1,31,0,0,869,0,0,0,869,Shany Yorkland,1,0
0461_02,0,0,0,0,0,0,0,1,0,0,2,22,0,0,70,182,612,20,884,Warry Yorkland,1,0
0461_03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Len Yorkland,1,0
0463_01,2,0,0,0,0,0,0,1,0,0,2,34,0,865,0,257,0,35,1157,Grats Staf,0,0
0463_02,2,0,0,0,0,0,0,1,0,0,2,14,0,928,852,81,0,0,1861,Flamal Staf,0,0
0465_01,0,0,0,0,0,0,1,0,0,0,2,19,0,4,10,0,1178,428,1620,Deandy Chaellerty,0,0
0465_02,0,0,0,0,0,0,1,0,0,0,2,26,0,0,654,22,146,4,826,Kyley Chaellerty,1,0
0466_01,0,0,0,0,0,0,0,1,0,0,2,36,0,0,0,863,1,1,865,Aude Beachez,0,0
0470_01,2,1,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,Aptal Binie,1,0
0471_01,1,0,0,1,0,0,0,0,0,0,2,16,0,0,45,2,5183,170,5400,Astab Fuelisent,0,0
0471_02,1,0,0,1,0,0,0,0,0,0,0,30,0,0,7972,0,0,4,7976,Izarino Fuelisent,1,0
0472_01,0,0,0,0,0,0,0,1,0,0,1,37,0,0,10,544,9,299,862,Stene Solinez,0,0
0474_01,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,Nicey Chardst,1,0
0475_01,0,0,0,0,0,0,1,0,0,0,2,36,0,0,0,38,9,943,990,Danie Gilesonston,0,0
0476_01,2,0,0,0,0,0,0,1,0,0,1,27,0,0,6,145,144,0,295,Coves Chiff,0,0
0476_02,2,1,0,0,0,0,0,1,0,0,2,27,0,0,0,0,0,0,0,Book Chiff,1,0
0476_03,2,1,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,Beah Chiff,1,0
0477_01,0,0,0,0,0,0,1,0,0,0,2,22,0,0,5,0,1619,0,1624,Benny Moongton,0,0
0480_01,0,0,0,0,0,0,0,0,1,0,2,27,0,0,34,23,0,275,332,Chrisa Mcdanield,0,0
0481_01,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,Gera Peckerson,1,0
0482_01,0,0,0,0,0,0,1,0,0,0,2,27,0,0,118,0,5,665,788,Anny Mallerez,0,0
0482_02,0,0,0,0,0,0,0,1,0,0,2,28,0,0,14,0,0,615,629,Isaacy Mallerez,0,0
0485_01,1,0,0,1,0,0,0,0,0,0,0,21,0,0,33,0,3348,55,3436,Furudah Unloweedic,0,0
0488_01,0,1,0,0,0,0,0,0,1,0,1,28,0,0,0,0,0,0,0,Chery Vantonson,0,0
0490_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Hanne Kirklander,1,0
0498_02,1,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,Kastrak Preent,1,0
0499_01,2,1,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,Eclass Meake,1,0
0499_02,2,0,0,0,0,0,1,0,0,0,2,21,0,0,0,0,0,0,0,Yogark Meake,0,0
0500_01,2,0,0,0,0,1,0,0,0,0,0,21,0,513,0,1749,82,0,2344,Ots Cakie,1,0
0501_01,1,0,0,0,0,0,1,0,0,0,2,42,0,0,929,967,0,481,2377,Hadirk Spedlybood,0,0
0503_01,2,0,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,Gal Fone,1,0
0503_02,2,0,0,0,0,0,0,1,0,0,2,43,0,1821,0,47,29,0,1897,Torms Fone,0,0
0503_03,2,0,0,0,0,0,1,0,0,0,2,42,0,1246,35,16,0,0,1297,Pios Fone,0,0
0504_01,1,1,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,Thabius Unpasine,1,0
0504_02,1,1,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,Mirfar Unpasine,1,0
0504_04,1,0,0,1,0,0,0,0,0,0,2,64,0,0,1737,11,401,752,2901,Tauria Unpasine,0,0
0504_05,1,1,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,Azharga Unpasine,1,0
0506_01,2,1,0,0,0,0,0,1,0,0,2,23,0,0,0,0,0,0,0,Kad Backe,1,0
0507_01,0,0,0,0,0,0,0,0,1,0,2,39,0,0,0,0,0,0,0,Kylen Mccarry,1,0
0510_01,1,0,0,0,1,0,0,0,0,0,2,59,0,0,16521,0,323,0,16844,Astrark Sinecthex,1,0
0512_01,1,0,0,0,0,1,0,0,0,0,0,32,0,0,5755,0,59,122,5936,Sadirak Nateansive,1,0
0512_02,1,1,0,0,0,1,0,0,0,0,2,55,0,0,0,0,0,0,0,Ankalik Nateansive,1,0
0513_01,0,1,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,0,Rayley Blandez,1,0
0515_01,1,1,0,1,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,Alramix Swinvul,1,0
0516_01,1,0,1,0,0,0,0,0,0,0,0,55,0,113,2492,41,0,2376,5022,Vindem Eneurordry,0,0
0517_01,0,0,0,0,0,0,0,1,0,0,2,26,0,1445,0,1,2,73,1521,Jandy Kimons,0,0
0519_01,0,1,0,0,0,0,0,0,1,0,2,26,0,0,0,0,0,0,0,Ryany Farleyatton,1,0
0520_01,0,0,0,0,0,0,0,0,1,0,2,55,0,62,0,0,0,0,62,Bel Mcguirez,0,0
0521_01,0,0,0,0,0,0,1,0,0,0,2,23,0,39,263,0,0,0,302,Hery Hornettoney,1,0
0522_01,0,0,0,0,0,0,1,0,0,0,2,42,0,0,0,750,0,156,906,Glenry Parklaney,0,0
0523_01,0,0,0,0,0,0,1,0,0,0,2,35,0,553,213,1733,0,6,2505,Helley Joyneidez,1,0
0527_01,2,0,0,0,0,0,0,1,0,0,0,26,0,1172,11,3,0,4,1190,Supce Stité,0,0
0527_02,2,1,0,0,0,0,0,1,0,0,2,34,0,0,0,0,0,0,0,Llat Stité,1,0
0528_01,1,0,0,0,1,0,0,0,0,0,2,46,0,0,1119,0,3427,6595,11141,Alasmon Stiven,0,0
0529_01,0,1,0,0,0,0,0,0,1,0,1,26,0,0,0,0,0,0,0,Ericia Sellahaney,0,0
0531_01,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Estine Alentonway,0,0
0531_02,0,1,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,Darley Alentonway,1,0
0533_01,2,0,0,0,0,1,0,0,0,0,2,33,0,20,0,384,557,0,961,Tops Stike,0,0
0534_01,1,0,0,1,0,0,0,0,0,0,2,34,0,98,715,29,5732,1902,8476,Asellux Parbage,0,0
0534_02,1,0,0,1,0,0,0,0,0,0,2,49,0,3573,1308,316,641,25,5863,Weia Parbage,0,0
0537_01,0,0,0,0,0,0,0,0,1,0,2,22,0,0,5,0,320,352,677,Kylen Staffersby,0,0
0538_01,0,0,0,0,0,0,0,1,0,0,2,28,0,0,1073,0,0,5,1078,Walla Swanardy,1,0
0539_01,1,1,0,0,1,0,0,0,0,0,2,26,0,0,0,0,0,0,0,Tard Nalanet,1,0
0539_02,1,1,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,Achyon Nalanet,1,0
0539_04,1,1,0,0,1,0,0,0,0,0,2,49,0,0,0,0,0,0,0,Betenif Nalanet,1,0
0539_05,1,0,0,0,1,0,0,0,0,0,2,38,0,0,1793,479,9,4987,7268,Mardyon Nalanet,0,0
0540_01,2,1,0,0,0,0,0,1,0,0,2,31,0,0,0,0,0,0,0,Jell Conie,1,0
0542_01,0,0,0,0,0,0,0,0,1,0,2,26,0,9,0,0,0,878,887,Landa Ments,0,0
0545_01,0,0,0,0,0,0,0,1,0,0,2,23,0,59,0,0,681,0,740,Kaye Sextones,0,0
0546_01,0,0,0,0,0,0,0,1,0,0,0,24,0,930,691,838,0,0,2459,Shawne Stenson,0,0
0547_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,15,831,16,3,865,Trick Weavesend,0,0
0548_01,0,0,0,0,0,0,1,0,0,0,2,24,0,0,86,704,0,1,791,Kariel Webstes,1,0
0549_01,2,0,0,0,0,1,0,0,0,0,1,32,0,666,0,0,252,1,919,Warets Watte,1,0
0549_02,2,1,0,0,0,0,0,1,0,0,2,43,0,0,0,0,0,0,0,Guans Watte,1,0
0550_01,0,0,0,0,0,0,0,1,0,0,2,23,0,13,12,0,762,0,787,Maen Cleminglas,1,0
0551_01,0,0,0,0,0,0,0,0,1,0,2,42,0,126,0,266,445,12,849,Stene Bradlerson,0,0
0552_01,1,1,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,Minkab Brathful,1,0
0553_01,1,1,0,0,1,0,0,0,0,0,2,40,0,0,0,0,0,0,0,Tope Valindle,1,0
0553_02,1,0,0,0,1,0,0,0,0,0,2,37,0,0,6506,0,764,0,7270,Gluinol Valindle,1,0
0555_01,1,1,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,Alraixa Graciansus,1,0
0555_02,1,0,0,0,1,0,0,0,0,0,2,33,0,0,165,1,2525,0,2691,Alhain Graciansus,0,0
0556_01,0,0,0,0,0,0,0,1,0,0,2,19,0,0,1428,0,1,19,1448,Jilla Rames,1,0
0559_01,0,0,0,0,0,0,0,1,0,0,1,21,0,0,12,580,0,79,671,Margia Harmond,0,0
0560_01,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,Anniey Hortez,0,0
0560_02,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,Tonyn Hortez,1,0
0561_01,0,0,0,0,0,0,0,0,1,0,2,22,0,0,0,332,442,0,774,Jessa Flemaney,0,0
0563_01,2,0,0,0,0,0,0,1,0,0,0,33,0,840,642,402,21,0,1905,Hamsp Petie,0,0
0564_01,1,1,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,Bath Dinsprody,1,0
0564_02,1,1,0,1,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,Taura Dinsprody,1,0
0565_01,2,0,0,0,0,0,0,1,0,0,2,31,0,697,0,612,0,0,1309,Cines Ble,0,0
0566_01,2,1,0,0,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0,Muls Mish,1,0
0567_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Jeron Munozanson,1,0
0568_02,1,1,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,Pentard Baciffhaut,1,0
0569_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,334,310,0,0,644,Tin Merce,1,0
0570_01,1,0,0,0,1,0,0,0,0,0,2,36,1,530,5085,1,146,872,6634,Chard Tramsor,1,0
0571_01,1,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,Branev Ousious,1,0
0571_02,1,1,0,0,1,0,0,0,0,0,2,19,0,0,0,0,0,0,0,Alchium Ousious,0,0
0571_03,1,1,0,0,1,0,0,0,0,0,2,42,0,0,0,0,0,0,0,Bahoton Ousious,1,0
0571_05,1,1,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Polam Ousious,1,0
0571_06,1,0,0,0,1,0,0,0,0,0,2,55,0,0,1542,0,1814,1568,4924,Hasich Ousious,0,0
0571_07,1,1,0,0,1,0,0,0,0,0,2,55,0,0,0,0,0,0,0,Isoton Ousious,1,0
