PassengerId,HomePlanet,CryoSleep,Cabin,Cabin_num,Cabin_port,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpense
0431_01,2,1,5,97,0,2,43,0,0,0,0,0,0,Fronch Melto,1,0
0432_01,2,0,5,76,1,2,17,0,1483,10,0,0,0,Caper Knike,0,1493
0433_02,1,0,1,20,0,2,47,0,4,891,0,2962,3656,Naosura Mormonized,0,7513
0434_01,2,1,5,77,1,2,45,0,0,0,0,0,0,Row Pread,1,0
0435_01,0,1,6,62,1,2,17,0,0,0,0,0,0,Allie Willynnedy,1,0
0436_01,0,0,6,63,1,0,10,0,0,0,0,0,0,Sallyl Hodes,1,0
0436_02,0,0,6,63,1,1,56,0,46,11,0,622,0,Lilace Hodes,0,679
0437_01,0,0,5,78,1,2,39,0,382,0,22,467,0,Lynnee Oneiles,0,871
0437_02,0,0,5,78,1,1,40,0,7,0,840,26,0,Debora Oneiles,0,873
0441_01,0,0,5,79,1,0,32,0,0,0,0,722,0,Loree Hahnstonsen,0,722
0442_01,0,0,5,98,0,2,35,0,7,1043,0,0,0,Elica Armstromez,0,1050
0444_01,2,0,3,15,0,2,32,1,2484,429,102,0,0,Camonk Curte,0,3015
0445_01,0,0,5,80,1,2,25,0,1352,0,0,24,799,Loria Marshopper,0,2175
0446_01,1,1,1,21,0,0,22,0,0,0,0,0,0,Hadira Singmage,1,0
0447_01,0,0,5,81,1,2,22,0,9,0,795,0,0,Ferry Mcclayton,1,804
0448_01,0,0,4,27,0,2,24,0,757,0,0,32,0,Elara Hoppernardy,0,789
0448_02,0,1,6,71,0,1,32,0,0,0,0,0,0,,1,0
0449_01,0,1,6,64,1,2,11,0,0,0,0,0,0,Nathy Moongton,1,0
0452_01,2,1,4,26,1,2,22,0,0,0,0,0,0,Swafox Ecart,1,0
0453_01,1,1,1,14,1,2,19,0,0,0,0,0,0,Aldun Taptiritty,1,0
0453_03,1,1,1,14,1,2,74,0,0,0,0,0,0,Wezena Taptiritty,1,0
0454_02,1,1,1,15,1,2,42,0,0,0,0,0,0,Etair Fushausive,1,0
0454_03,1,1,1,15,1,2,43,0,0,0,0,0,0,Hallux Geoconne,1,0
0456_01,0,0,5,83,1,2,55,0,210,185,188,59,73,Lulah Hinetthews,0,715
0457_01,0,0,6,72,0,1,19,0,0,0,747,26,0,Leonyl Poperez,1,773
0457_02,0,1,6,72,0,2,6,0,0,0,0,0,0,Sallyl Poperez,0,0
0457_03,0,0,6,72,0,2,7,0,0,0,0,0,0,Joela Poperez,0,0
0458_01,1,1,3,16,1,0,28,0,0,0,0,0,0,Zanin Bedectical,1,0
0459_01,0,0,5,84,1,2,15,0,2156,0,0,59,2,Hardy Nichoan,0,2217
0460_01,0,1,6,65,1,1,24,0,0,0,0,0,0,Shawne Jenningley,1,0
0461_01,0,0,4,27,1,1,31,0,0,869,0,0,0,Shany Yorkland,1,869
0461_02,0,0,5,85,1,2,22,0,0,70,182,612,20,Warry Yorkland,1,884
0461_03,0,0,6,66,1,0,1,0,0,0,0,0,0,Len Yorkland,1,0
0463_02,2,0,5,100,0,2,14,0,928,852,81,0,0,Flamal Staf,0,1861
0465_01,0,0,4,28,0,2,19,0,4,10,0,1178,428,Deandy Chaellerty,0,1620
0466_01,0,0,5,101,0,2,36,0,0,0,863,1,1,Aude Beachez,0,865
0471_01,1,0,1,22,0,2,16,0,0,45,2,5183,170,Astab Fuelisent,0,5400
0471_02,1,0,1,22,0,0,30,0,0,7972,0,0,4,Izarino Fuelisent,1,7976
0472_01,0,0,5,87,1,1,37,0,0,10,544,9,299,Stene Solinez,0,862
0474_01,0,1,6,69,1,0,15,0,0,0,0,0,0,Nicey Chardst,1,0
0475_01,0,0,4,29,0,2,36,0,0,0,38,9,943,Danie Gilesonston,0,990
0476_02,2,1,5,103,0,2,27,0,0,0,0,0,0,Book Chiff,1,0
0476_03,2,1,5,103,0,2,12,0,0,0,0,0,0,Beah Chiff,1,0
0477_01,0,0,4,30,0,2,22,0,0,5,0,1619,0,Benny Moongton,0,1624
0481_01,0,1,6,70,1,2,13,0,0,0,0,0,0,Gera Peckerson,1,0
0482_01,0,0,4,28,1,2,27,0,0,118,0,5,665,Anny Mallerez,0,788
0482_02,0,0,5,88,1,2,28,0,0,14,0,0,615,Isaacy Mallerez,0,629
0485_01,1,0,1,17,1,0,21,0,0,33,0,3348,55,Furudah Unloweedic,0,3436
0490_01,0,1,6,71,1,2,14,0,0,0,0,0,0,Hanne Kirklander,1,0
0499_01,2,1,5,89,1,0,27,0,0,0,0,0,0,Eclass Meake,1,0
0499_02,2,0,4,29,1,2,21,0,0,0,0,0,0,Yogark Meake,0,0
0500_01,2,0,3,19,0,0,21,0,513,0,1749,82,0,Ots Cakie,1,2344
0503_01,2,0,5,90,1,2,10,0,0,0,0,0,0,Gal Fone,1,0
0503_02,2,0,5,90,1,2,43,0,1821,0,47,29,0,Torms Fone,0,1897
0503_03,2,0,4,31,1,2,42,0,1246,35,16,0,0,Pios Fone,0,1297
0504_01,1,1,1,19,1,0,18,0,0,0,0,0,0,Thabius Unpasine,1,0
0504_02,1,1,1,19,1,0,54,0,0,0,0,0,0,Mirfar Unpasine,1,0
0504_04,1,0,1,19,1,2,64,0,0,1737,11,401,752,Tauria Unpasine,0,2901
0504_05,1,1,1,19,1,0,18,0,0,0,0,0,0,Azharga Unpasine,1,0
0506_01,2,1,5,91,1,2,23,0,0,0,0,0,0,Kad Backe,1,0
0507_01,0,0,6,74,1,2,39,0,0,0,0,0,0,Kylen Mccarry,1,0
0510_01,1,0,2,16,0,2,59,0,0,16521,0,323,0,Astrark Sinecthex,1,16844
0512_01,1,0,3,18,1,0,32,0,0,5755,0,59,122,Sadirak Nateansive,1,5936
0512_02,1,1,3,18,1,2,55,0,0,0,0,0,0,Ankalik Nateansive,1,0
0513_01,0,1,6,78,0,1,21,0,0,0,0,0,0,Rayley Blandez,1,0
0515_01,1,1,1,20,1,2,50,0,0,0,0,0,0,Alramix Swinvul,1,0
0516_01,1,0,0,6,1,0,55,0,113,2492,41,0,2376,Vindem Eneurordry,0,5022
0522_01,0,0,4,33,0,2,42,0,0,0,750,0,156,Glenry Parklaney,0,906
0523_01,0,0,4,33,1,2,35,0,553,213,1733,0,6,Helley Joyneidez,1,2505
0527_02,2,1,5,93,1,2,34,0,0,0,0,0,0,Llat Stité,1,0
0528_01,1,0,2,17,0,2,46,0,0,1119,0,3427,6595,Alasmon Stiven,0,11141
0529_01,0,1,6,81,0,1,26,0,0,0,0,0,0,Ericia Sellahaney,0,0
0531_01,0,1,6,82,0,0,1,0,0,0,0,0,0,Estine Alentonway,0,0
0533_01,2,0,3,21,0,2,33,0,20,0,384,557,0,Tops Stike,0,961
0534_01,1,0,1,23,0,2,34,0,98,715,29,5732,1902,Asellux Parbage,0,8476
0534_02,1,0,1,23,0,2,49,0,3573,1308,316,641,25,Weia Parbage,0,5863
0537_01,0,0,6,83,0,2,22,0,0,5,0,320,352,Kylen Staffersby,0,677
0538_01,0,0,5,110,0,2,28,0,0,1073,0,0,5,Walla Swanardy,1,1078
0539_02,1,1,2,18,0,0,36,0,0,0,0,0,0,Achyon Nalanet,1,0
0539_04,1,1,2,18,0,2,49,0,0,0,0,0,0,Betenif Nalanet,1,0
0539_05,1,0,2,18,0,2,38,0,0,1793,479,9,4987,Mardyon Nalanet,0,7268
0540_01,2,1,5,95,1,2,31,0,0,0,0,0,0,Jell Conie,1,0
0542_01,0,0,6,84,0,2,26,0,9,0,0,0,878,Landa Ments,0,887
0545_01,0,0,5,111,0,2,23,0,59,0,0,681,0,Kaye Sextones,0,740
0546_01,0,0,5,96,1,0,24,0,930,691,838,0,0,Shawne Stenson,0,2459
0547_01,0,0,5,97,1,2,23,0,0,15,831,16,3,Trick Weavesend,0,865
0548_01,0,0,4,36,1,2,24,0,0,86,704,0,1,Kariel Webstes,1,791
0549_01,2,0,3,19,1,1,32,0,666,0,0,252,1,Warets Watte,1,919
0549_02,2,1,5,98,1,2,43,0,0,0,0,0,0,Guans Watte,1,0
0550_01,0,0,5,99,1,2,23,0,13,12,0,762,0,Maen Cleminglas,1,787
0551_01,0,0,6,80,1,2,42,0,126,0,266,445,12,Stene Bradlerson,0,849
0552_01,1,1,2,21,1,0,29,0,0,0,0,0,0,Minkab Brathful,1,0
0553_01,1,1,2,19,0,2,40,0,0,0,0,0,0,Tope Valindle,1,0
0553_02,1,0,2,19,0,2,37,0,0,6506,0,764,0,Gluinol Valindle,1,7270
0555_01,1,1,2,20,0,0,61,0,0,0,0,0,0,Alraixa Graciansus,1,0
0555_02,1,0,2,20,0,2,33,0,0,165,1,2525,0,Alhain Graciansus,0,2691
0556_01,0,0,5,100,1,2,19,0,0,1428,0,1,19,Jilla Rames,1,1448
0559_01,0,0,5,102,1,1,21,0,0,12,580,0,79,Margia Harmond,0,671
0560_01,0,0,6,81,1,2,4,0,0,0,0,0,0,Anniey Hortez,0,0
0560_02,0,0,6,81,1,1,12,0,0,0,0,0,0,Tonyn Hortez,1,0
0561_01,0,0,6,82,1,2,22,0,0,0,332,442,0,Jessa Flemaney,0,774
0563_01,2,0,5,114,0,0,33,0,840,642,402,21,0,Hamsp Petie,0,1905
0564_01,1,1,1,24,0,0,32,0,0,0,0,0,0,Bath Dinsprody,1,0
0564_02,1,1,1,24,0,2,28,0,0,0,0,0,0,Taura Dinsprody,1,0
0565_01,2,0,5,115,0,2,31,0,697,0,612,0,0,Cines Ble,0,1309
0566_01,2,1,4,37,1,2,13,0,0,0,0,0,0,Muls Mish,1,0
0567_01,0,1,6,83,1,2,14,0,0,0,0,0,0,Jeron Munozanson,1,0
0569_01,0,0,5,116,0,2,23,0,0,334,310,0,0,Tin Merce,1,644
0570_01,1,0,2,22,1,2,36,1,530,5085,1,146,872,Chard Tramsor,1,6634
0571_01,1,1,2,21,0,0,22,0,0,0,0,0,0,Branev Ousious,1,0
0571_02,1,1,2,21,0,2,19,0,0,0,0,0,0,Alchium Ousious,0,0
0571_03,1,1,2,21,0,2,42,0,0,0,0,0,0,Bahoton Ousious,1,0
0571_05,1,1,2,21,0,0,16,0,0,0,0,0,0,Polam Ousious,1,0
0571_06,1,0,2,21,0,2,55,0,0,1542,0,1814,1568,Hasich Ousious,0,4924
0571_07,1,1,2,21,0,2,55,0,0,0,0,0,0,Isoton Ousious,1,0
0572_01,0,0,5,105,1,2,19,0,1911,0,21,854,0,Lesley Lamberguson,0,2786
0575_01,1,1,4,34,0,2,18,0,0,0,0,0,0,Minoton Bootty,1,0
0577_01,0,0,6,86,0,2,65,0,0,0,521,105,0,Gwendy Holson,0,626
0579_01,0,0,5,108,1,2,55,0,53,790,37,0,0,Greggy Trankliney,1,880
0580_01,0,1,6,87,0,2,49,0,0,0,0,0,0,Guye Wagnerray,1,0
0581_01,0,0,4,38,1,2,22,0,0,0,601,183,4,Chael Woodgezalez,0,788
0582_01,2,1,5,118,0,2,33,0,0,0,0,0,0,Dicks Chort,1,0
0583_01,2,1,5,109,1,2,3,0,0,0,0,0,0,Muebix Erle,1,0
0583_02,2,1,5,109,1,2,0,0,0,0,0,0,0,Beeres Erle,1,0
0583_03,2,1,5,109,1,2,33,0,0,0,0,0,0,Cricks Erle,1,0
0585_01,2,1,5,120,0,2,48,0,0,0,0,0,0,Graven Fone,1,0
0585_02,2,1,5,120,0,2,5,0,0,0,0,0,0,Sugard Fone,1,0
0585_03,2,0,3,22,0,2,23,0,2648,0,1092,0,0,Flams Fone,0,3740
0586_01,1,1,3,23,0,2,53,0,0,0,0,0,0,Askeid Oillicaly,1,0
0587_01,2,0,5,121,0,2,18,0,5,25,616,0,1042,Gorn Tecre,0,1688
0588_01,0,1,6,89,0,1,20,0,0,0,0,0,0,Camiet Delazarson,0,0
0589_01,0,0,4,35,0,2,23,0,234,1,551,0,1,Maya Hardley,0,787
0590_01,0,0,6,90,0,2,48,0,801,2,0,1,973,Chelsa Burchanez,0,1777
0591_01,0,1,6,86,1,1,19,0,0,0,0,0,0,Loreen Mcclayton,0,0
0594_01,0,0,6,87,1,0,9,0,0,0,0,0,0,Joana Flynner,0,0
0597_02,0,1,6,91,0,2,21,0,0,0,0,0,0,Bertle Roachoanand,0,0
0599_01,2,0,5,124,0,2,0,0,0,0,0,0,0,Losp Crité,1,0
0599_03,2,0,5,124,0,2,26,0,1252,0,46,124,6,Apple Crité,0,1428
0599_04,2,1,5,124,0,2,9,0,0,0,0,0,0,Honjay Crité,1,0
0600_01,1,0,2,23,1,2,24,0,0,3385,826,9,793,Muonon Ormler,1,5013
0602_01,2,1,5,125,0,2,24,0,0,0,0,0,0,Seats Brine,1,0
0602_02,2,0,4,36,0,2,25,0,0,0,0,0,0,Oats Brine,0,0
0602_03,2,1,5,125,0,2,21,0,0,0,0,0,0,Rana Brine,1,0
0603_01,0,0,5,126,0,2,21,0,0,0,12,0,747,Lyny Scheron,0,759
0608_01,0,0,6,94,0,2,7,0,0,0,0,0,0,Maril Rilley,1,0
0611_01,0,1,6,90,1,1,31,0,0,0,0,0,0,Paulas Klinson,1,0
0612_01,1,1,1,25,0,2,27,1,0,0,0,0,0,Achyon Ranaly,1,0
0615_01,0,1,6,92,1,2,58,0,0,0,0,0,0,Blancy Pollarkeeks,0,0
0615_02,0,0,6,92,1,2,7,0,0,0,0,0,0,Elina Hodes,1,0
0615_03,0,1,6,92,1,0,3,0,0,0,0,0,0,Stance Hodes,1,0
0618_01,0,0,6,95,0,0,21,0,0,0,908,49,0,Philda Yorkland,1,957
0618_02,0,0,5,131,0,1,21,0,1,368,0,0,388,Troyce Yorkland,0,757
0619_02,1,1,2,24,1,0,43,0,0,0,0,0,0,Ankabit Holatirint,1,0
0623_01,0,1,6,93,1,2,22,0,0,0,0,0,0,Ellene Gaington,1,0
0628_01,0,0,5,133,0,2,44,0,103,0,18,1197,1,Joela Gainebergan,1,1319
0629_01,0,0,6,96,0,2,38,0,0,0,0,1018,0,Rickie Portananney,0,1018
0630_01,2,1,5,112,1,2,32,0,0,0,0,0,0,Cord Anpie,1,0
0631_01,2,1,5,113,1,2,55,0,0,0,0,0,0,Croos She,1,0
0633_01,2,0,3,25,0,1,31,1,629,0,0,150,0,Cakes Gread,0,779
0634_01,0,0,5,135,0,2,39,0,0,1496,0,140,383,Patoya Wolfaddox,0,2019
0635_01,0,0,6,94,1,2,35,0,0,1778,0,0,0,Ronna Powery,1,1778
0635_02,0,0,4,43,1,2,37,0,614,0,50,11,319,Millia Powery,0,994
0636_01,0,0,5,136,0,0,13,0,0,7,0,339,359,Craine Santantines,0,705
0636_02,0,0,5,136,0,2,21,0,0,0,7,675,0,Loresa Santantines,0,682
0637_01,2,0,4,44,1,2,20,0,0,0,0,0,0,Cowl Pamca,0,0
0638_01,1,1,1,28,0,0,20,0,0,0,0,0,0,Eleonon Geoconne,1,0
0641_01,0,0,5,114,1,2,36,0,2,0,0,1958,19,Krisa Yanton,0,1979
0642_01,1,0,2,25,1,0,29,0,0,3344,0,118,972,Dilatik Kiling,1,4434
0642_02,1,0,2,25,1,0,36,0,0,4967,82,1517,575,Aviton Kiling,1,7141
0642_03,1,0,2,25,1,2,79,0,0,0,0,2210,2,Chabik Kiling,0,2212
0642_04,1,1,2,25,1,0,30,0,0,0,0,0,0,Tachir Kiling,1,0
0642_05,1,1,2,25,1,0,30,0,0,0,0,0,0,Duhrk Kiling,1,0
0643_01,2,0,5,138,0,2,19,0,1019,266,141,0,0,Tran Watie,1,1426
0644_01,1,1,4,38,0,2,33,0,0,0,0,0,0,Hadlam Prucerod,1,0
0646_01,1,1,2,26,1,0,38,0,0,0,0,0,0,Errim Trattle,1,0
0647_01,2,1,5,115,1,2,7,0,0,0,0,0,0,Lidex Deeke,1,0
0647_02,2,1,5,115,1,2,58,0,0,0,0,0,0,Anack Deeke,1,0
0647_03,2,0,5,115,1,2,33,0,105,0,1087,0,0,Oareel Deeke,0,1192
0650_01,0,1,6,95,1,1,3,0,0,0,0,0,0,Eulah Hammonton,1,0
0655_01,2,0,4,39,0,2,37,0,237,2,708,0,0,Phios Cure,1,947
0656_01,0,0,6,101,0,2,32,0,0,0,0,768,3,Nicey Gordond,0,771
0657_01,0,0,5,117,1,2,28,0,0,863,0,17,0,,1,880
0657_02,0,0,6,97,1,2,38,0,0,8,736,140,0,Glenna Cardner,0,884
0659_01,0,1,6,98,1,2,18,0,0,0,0,0,0,Stal Andackson,1,0
0660_01,0,1,6,99,1,2,15,0,0,0,0,0,0,Leonyl Saley,0,0
0661_01,1,0,2,23,0,2,44,0,0,2506,0,1360,722,Misadr Ticagent,0,4588
0663_01,0,0,5,140,0,2,44,0,86,525,16,49,39,Jeroy Buckentry,1,715
0664_01,1,0,4,46,1,2,36,0,0,0,0,4507,5689,Jabba Cylistrand,0,10196
0665_02,2,0,5,141,0,2,15,0,1264,0,2,23,0,Lix Winie,0,1289
0668_01,0,0,5,142,0,2,45,0,0,25,87,989,482,Rician Torrez,0,1583
0669_01,0,0,5,143,0,2,26,0,0,530,2,9,403,Elanie Hardson,0,944
0671_01,0,1,6,102,0,1,46,0,0,0,0,0,0,Veroy Santry,1,0
0672_01,0,0,6,103,0,2,25,0,1,0,38,7,740,Josey Carreralend,0,786
0674_01,0,1,6,101,1,1,46,0,0,0,0,0,0,Grette Dillips,0,0
0677_01,0,1,6,102,1,2,15,0,0,0,0,0,0,Lorian Josey,0,0
0678_01,0,1,6,103,1,2,37,0,0,0,0,0,0,Bettie Moodman,0,0
0680_01,0,1,6,105,0,1,45,0,0,0,0,0,0,Garyan Garnes,0,0
0680_02,0,1,6,105,0,2,7,0,0,0,0,0,0,Annard Garnes,0,0
0682_01,2,1,5,121,1,2,38,0,0,0,0,0,0,Grany Cla,1,0
0683_01,2,0,5,144,0,2,30,0,269,96,252,0,0,Wheals Parté,0,617
0684_02,2,0,5,145,0,2,0,0,0,0,0,0,0,Trohs Conie,1,0
0684_03,2,1,5,145,0,2,20,0,0,0,0,0,0,Jack Conie,1,0
0685_01,0,0,4,41,0,2,41,0,1,922,4,55,15,Arl Lerez,0,997
0686_01,2,1,5,146,0,2,18,0,0,0,0,0,0,Permit Bert,1,0
0687_01,2,0,3,23,1,2,19,0,3097,0,9,0,213,Lix Concy,0,3319
0688_01,2,0,4,48,1,2,34,0,1973,0,97,41,3,Goos Erpie,0,2114
0689_01,1,1,1,25,1,2,36,0,0,0,0,0,0,Chard Motive,1,0
0690_01,2,1,5,122,1,2,54,0,0,0,0,0,0,Yapich Start,1,0
0691_01,2,0,4,49,1,2,19,0,164,0,783,0,0,Bubbix Potte,0,947
0691_02,2,0,5,123,1,2,21,0,505,0,1952,0,0,Fis Potte,0,2457
0691_03,2,1,4,49,1,2,23,0,0,0,0,0,0,Moss Potte,1,0
0693_02,1,0,2,27,1,2,34,0,0,3488,0,4343,38,Tetraix Dedometeel,0,7869
0696_01,0,0,6,107,1,2,22,0,0,581,226,74,0,Stany Haydenzier,1,881
0697_01,0,0,5,147,0,0,24,0,21,0,689,12,0,Dixiel Buchansen,1,722
0699_02,2,0,3,24,1,0,24,0,2698,0,301,8,5,Flyros Rhuba,0,3012
0701_01,1,1,3,25,1,2,33,0,0,0,0,0,0,Menkibi Voliat,1,0
0702_01,0,0,5,127,1,2,24,0,121,237,4,387,54,Briane Sellahaney,0,803
0703_01,0,1,6,108,1,2,18,0,0,0,0,0,0,Brank Estein,1,0
0704_01,0,1,6,107,0,2,19,0,0,0,0,0,0,Adanne Wartyson,1,0
0705_01,0,0,5,149,0,0,43,0,0,0,722,0,0,Denny Mccarveymon,1,722
0709_01,1,0,0,7,1,0,25,0,0,4949,0,452,15,Astorux Missefle,1,5416
0710_01,2,0,4,42,0,2,23,0,1695,0,0,31,349,Nute Coflé,0,2075
0713_01,0,0,4,50,1,2,26,0,1577,2,0,30,0,Vivia Stantiagord,0,1609
0714_01,0,1,6,109,0,1,38,0,0,0,0,0,0,Erie Rilley,1,0
0714_02,0,0,6,109,0,2,1,0,0,0,0,0,0,Claine Rilley,0,0
0714_04,0,1,6,109,0,1,2,0,0,0,0,0,0,Charry Rilley,0,0
0714_05,0,1,6,109,0,1,25,0,0,0,0,0,0,Jeanny Rilley,0,0
0714_06,0,1,6,109,0,0,1,0,0,0,0,0,0,Man Rilley,1,0
0714_07,0,1,6,109,0,0,0,0,0,0,0,0,0,Brene Rilley,1,0
0718_01,0,0,4,43,0,2,21,0,521,0,4,261,1,Alendy Mondsey,0,787
0719_01,2,0,4,44,0,2,19,0,0,0,0,0,0,Naros Reate,0,0
0724_01,0,0,5,132,1,1,24,0,0,23,0,184,2566,Mela Bensley,0,2773
0726_01,0,1,6,111,0,2,20,0,0,0,0,0,0,Verly Fitzgerson,0,0
0727_01,0,0,5,133,1,2,23,0,139,0,1,152,354,Branda Potthews,1,646
0728_01,0,0,5,134,1,0,29,0,0,0,2,786,594,Johna Currisones,1,1382
0729_01,0,0,4,53,1,2,14,0,7,781,0,0,0,Briam Lewinton,1,788
0733_01,0,0,5,153,0,0,23,0,0,38,88,4,561,Lulah Hamberterry,0,691
0734_01,0,0,5,154,0,2,62,0,712,2,322,0,517,Elinda Ewiseston,0,1553
0736_01,0,0,5,156,0,2,23,0,0,0,484,188,0,Lerion Mcbritts,0,672
0740_01,1,0,2,24,0,0,67,0,76,16,0,2247,1166,Dyonevi Sageng,0,3505
0740_02,1,1,2,24,0,0,14,0,0,0,0,0,0,Zaurah Sageng,1,0
0740_03,1,0,2,24,0,2,41,0,3594,3425,0,0,58,Thab Sageng,0,7077
0743_01,0,1,6,111,1,2,14,0,0,0,0,0,0,Loree Brighttt,1,0
0746_01,0,1,6,112,1,2,19,0,0,0,0,0,0,Milyla Waltonnedy,0,0
0750_01,0,0,5,140,1,0,22,0,15,142,0,41,493,Tiney Kramosley,0,691
0753_02,1,0,0,4,0,0,65,0,19,1344,4,3190,8,,0,4565
0756_01,1,1,1,27,1,0,54,0,0,0,0,0,0,Ashelik Ainserfle,1,0
0756_02,1,0,1,27,1,2,34,0,47,287,0,4302,0,Ranon Geraing,0,4636
0757_01,2,0,3,33,0,0,67,0,1,0,5,1022,151,Mins Traie,0,1179
0762_01,0,1,6,114,1,1,30,0,0,0,0,0,0,Elody Hubbarrison,0,0
0765_01,2,0,5,142,1,1,35,0,1248,0,55,12,0,Frus Burle,1,1315
0767_01,0,0,6,116,1,2,49,0,0,6,679,15,187,Francy Meltonway,0,887
0768_01,1,0,1,32,0,0,36,0,29,12180,0,93,17306,Maiam Oilloody,0,29608
0769_01,1,1,1,28,1,0,54,0,0,0,0,0,0,Astrah Reeddommy,1,0
0770_01,0,1,6,117,1,2,0,0,0,0,0,0,0,Alendy Mclardson,0,0
0770_04,0,1,6,117,1,1,10,0,0,0,0,0,0,Kimmy Mclardson,0,0
0770_05,0,0,6,117,1,0,0,0,0,0,0,0,0,Harlen Mclardson,1,0
0770_06,0,1,6,117,1,1,7,0,0,0,0,0,0,,1,0
0771_01,0,1,6,112,0,2,25,0,0,0,0,0,0,Troyra Steeletters,0,0
0772_01,1,0,4,56,1,0,37,0,0,16,325,4476,1359,Minoton Hednigic,0,6176
0772_02,1,1,4,56,1,0,15,0,0,0,0,0,0,Halleth Plegred,1,0
0772_04,1,0,4,56,1,0,7,0,0,0,0,0,0,Arrain Hednigic,1,0
0773_01,0,0,5,143,1,2,30,0,558,4,0,175,0,Gwendy Beston,0,737
0776_01,0,0,5,161,0,2,19,0,0,2,1399,0,18,Breney Roycentes,1,1419
0777_01,1,0,0,5,0,2,30,0,0,3004,0,1018,0,Wasalm Plattering,0,4022
0781_01,0,0,6,118,1,1,21,0,14,33,0,3,467,Diandy Valexandez,0,517
0782_01,2,1,5,163,0,2,59,0,0,0,0,0,0,Clus Walé,1,0
0784_01,1,1,2,33,1,0,28,0,0,0,0,0,0,Grafirk Aiming,1,0
0785_01,0,0,5,165,0,2,32,0,713,0,2,0,1,Francy Hughriend,0,716
0786_01,0,1,6,113,0,2,19,0,0,0,0,0,0,Robyny Hartz,1,0
0788_01,0,0,5,166,0,0,16,0,797,0,0,0,0,,0,797
0789_01,1,0,0,8,1,2,31,1,0,166,4,2177,342,Mesath Imprank,0,2689
0789_02,1,0,0,8,1,2,30,0,0,142,870,89,3497,Auvan Frolestty,0,4598
0789_03,1,1,0,8,1,2,26,0,0,0,0,0,0,Zaninon Frolestty,1,0
0791_01,0,1,6,115,0,1,24,0,0,0,0,0,0,Neila Mcfarmerson,0,0
0793_01,0,0,6,117,0,1,39,0,0,0,0,7,766,Millie Powenoble,0,773
0794_02,2,1,5,144,1,0,27,0,0,0,0,0,0,Squars Dutte,1,0
0795_01,0,0,5,145,1,2,34,0,0,0,0,874,0,Pristy Klindsey,0,874
0796_01,1,1,3,28,1,0,28,0,0,0,0,0,0,Alatrix Unfile,1,0
0797_01,0,0,5,146,1,2,29,0,0,0,0,0,645,Hery Noelan,0,645
0798_01,2,1,5,147,1,1,38,0,0,0,0,0,0,Ecco Gelle,1,0
0802_01,2,1,5,148,1,2,1,0,0,0,0,0,0,Plat Pimne,1,0
0805_01,1,0,2,29,0,0,36,1,0,13248,100,1953,1,Glueba Chuble,1,15302
0806_01,0,0,5,149,1,2,31,0,183,0,32,0,1171,Deaney Nieldson,0,1386
0806_02,0,0,6,120,1,2,1,0,0,0,0,0,0,Bonyam Nieldson,1,0
0808_01,0,0,4,57,1,2,31,0,159,110,701,0,10,Benew Ramoran,0,980
0809_03,2,0,5,151,1,2,42,0,836,0,51,304,0,Smal Meake,0,1191
0809_04,2,0,5,151,1,2,0,0,0,0,0,0,0,Wales Meake,1,0
0811_01,2,0,5,152,1,1,41,0,1209,0,0,0,833,Ranutz Knik,0,2042
0811_02,2,1,5,152,1,2,0,0,0,0,0,0,0,Pan Nutte,1,0
0811_03,2,0,5,152,1,2,0,0,0,0,0,0,0,Phams Nutte,1,0
0813_01,2,1,5,169,0,2,59,0,0,0,0,0,0,Frouse Katte,1,0
0816_01,1,0,4,60,1,0,24,0,0,284,0,4614,438,Giedir Asoppor,0,5336
0817_01,0,1,6,119,0,2,20,0,0,0,0,0,0,Carona Baxters,0,0
0818_01,1,0,1,29,1,2,71,1,0,0,0,0,0,Ksorab Couseced,1,0
0820_01,0,0,5,154,1,0,15,0,0,59,714,0,3,Hanry Strongers,1,776
0820_02,0,0,6,122,1,2,18,0,751,0,0,0,0,Sus Strongers,0,751
0822_01,0,0,5,156,1,2,19,0,0,561,10,0,161,Scotte Sweeton,1,732
0823_01,0,1,6,123,1,0,4,0,0,0,0,0,0,Chadie Carrishley,1,0
0824_01,2,0,5,158,1,2,51,0,815,0,343,55,0,Teda Chpie,0,1213
0825_01,0,1,6,120,0,2,13,0,0,0,0,0,0,Alendy Wardendez,1,0
0828_01,0,0,5,159,1,2,42,0,786,0,22,59,0,Juliey Santry,0,867
0829_01,0,0,5,170,0,1,21,0,15,0,2695,2,0,Myrace Carverson,1,2712
0830_01,0,0,5,171,0,2,31,0,14,5,0,795,0,Eilan Hinesh,1,814
0834_01,0,0,5,173,0,2,31,0,0,0,0,838,27,Garry Pacerty,0,865
0835_01,0,0,6,124,1,0,14,0,77,0,9,424,166,Briane Frazie,0,676
0836_01,2,0,5,160,1,1,32,1,494,701,71,0,0,Set Butte,0,1266
0839_01,1,0,1,30,1,2,32,0,0,179,0,0,5152,Grumak Pokerheed,0,5331
0845_01,1,0,1,31,1,0,57,0,2651,2956,0,266,1300,Achbah Fueling,0,7173
0846_01,0,1,6,125,1,2,13,0,0,0,0,0,0,Tera Simstravery,0,0
0848_01,2,1,5,175,0,2,30,0,0,0,0,0,0,Sts Raca,1,0
0848_02,2,1,5,175,0,2,14,0,0,0,0,0,0,Monam Raca,1,0
